id;serie;popolo;nome;foto;video_rot;video_gim1;video_gim2;video_gim3;foto_ogg;nome_ogg;fronte_carta;retro_carta;descrizione;provenienza;collezione_standard;personaggio_posseduto;accessorio_posseduto;carta_posseduta
737;Nature Unleashed;Popolo del Vulcano;Magor Fiamme della Notte;magor_nu_m_prova.png;;;;;;;;;MAGOR|Sconfitto nell'antichità dai precedenti Signori della Natura, Magor è riapparso in questa era per ristabilire il suo Regno di Terrore! Sebbene privo dei poteri delle Gorm Stone, Magor rimane l'incarnazione del terrore per l'intera Gorm. I Signori troveranno pane per i loro denti affamati di battaglie, Magor è pronto a tutto per ritornare al potere!;Magazine New 20;0;0;0;0
738;Nature Unleashed;Popolo del Mare;Lord Piron Fluido di Cristallo;piron_nu_m_prova.png;;;;;;;;;LORD PIRON|Riflessivo e pacato, il Principe del Popolo del Mare è il più calmo dei quattro Signori della Natura. Ma, anche se a volte sembra essere timido e impacciato, Lord Piron ha una ferrea volontà che lo porta a combattere il male in ogni sua forma. Come il mare calmo nasconde la tempesta, così l'apparente calma di Piron nasconde il fiero animo di un guerriero pronto a tutto per difendere Gorm!;Magazine New 21;0;0;0;0
739;Nature Unleashed;Popolo dell'Aria;Lord Noctis Geolab;noctis_geo_nu.png;;;;;;;;;LORD NOCTIS|Giovane, forte e sicuro di sé , Lord Noctis è il Signore della Tribù dell'Aria. Armato di una letale spada a due lame Noctis sfrutta la velocità dei venti e la furia delle tempeste per affrontare i suoi nemici! Discendente di una nobile famiglia e figlio di Re Nadar, Noctis è il Principe che meglio conosce i poteri delle Gorm Stone e uno dei più potenti Signori della Natura!;Firespitter Geolab 12cm;0;0;0;0
740;Nature Unleashed;Popolo del Vulcano;Firespitter Geolab;firespitter_geo_nu.png;;;;;;;;;FIRESPITTER|Il più crudele generale di Magor, Firespitter è una vera fornace vivente, armato di una letale falce di lava capace di perforare anche le mura più spesse di Gorm! Fortunatamente per i Signori, la sua crudeltà è pareggiata solo dalla sua stupidità! I Signori spesso riescono a batterlo sfruttando la sua arroganza contro di lui, ma la vittoria è sempre ottenuta a caro prezzo!;Lord Piron Geolab 12cm;0;0;0;0
741;Nature Unleashed;Popolo del Vulcano;Sceven Geolab;sceven_geo_nu.png;;;;;;;;;SCEVEN|Una figura ombrosa che non vuole far sapere a nessuno a quale tribù apparteneva prima di passare al lato oscuro del potere e della follia. Ha immerso il suo corpo nella lava per trasformarsi, ed ora il suo tocco appassisce ed abbatte qualsiasi forma di vita che si trovi tra lui e quello che cerca!;Lord Tasaru Geolab 12cm;0;0;0;0
742;Nature Unleashed;Popolo del Vulcano;Andrall Geolab;andrall_geo_nu.png;;;;;;;;;ANDRALL|Uno dei consiglieri più infidi di Magor, Andrall accarezza il sogno di diventare il nuovo Signore del Vulcano tradendo il suo padrone! Capace di ingannare anche un Popolo nobile come quello dell'Aria, Andrall è un vero pericolo per i Signori della Natura! I nostri eroi devono ignorare le sue parole o rischiano di trovarsi un contro l'altro!;Lord Agrom Geolab 12cm;0;0;0;0
743;Nature Unleashed;Popolo della Terra;Lord Agrom Oro;agrom_oro_nu.png;;;;;;;placeholder.jpg;;LORD AGROM|Coraggioso, curioso e tollerante, il giovane Agrom ama il suo popolo, ma è diverso da ogni altro Gormita della Terra: pensa che la chiave per sconfiggere Magor risieda nell'unione di tutte le Tribù di Gorm. Assieme al potere del suo inarrestabile Rock Hammer, Agrom è pronto per guidare gli altri Principi di Gorm in un'epica battaglia degna dei tempi antichi!;Blister Doppio;0;0;0;0
744;Nature Unleashed;Popolo del Vulcano;Firespitter Oro;firespitter_oro_nu.png;;;;;;;placeholder.jpg;;FIRESPITTER|Il più crudele generale di Magor, Firespitter è una vera fornace vivente, armato di una letale falce di lava capace di perforare anche le mura più spesse di Gorm! Fortunatamente per i Signori, la sua crudeltà è pareggiata solo dalla sua stupidità! I Signori spesso riescono a batterlo sfruttando la sua arroganza contro di lui, ma la vittoria è sempre ottenuta a caro prezzo!;Blister Doppio;0;0;0;0
745;Esteri;Popolo della Terra;Gheos;Gheos_usa_prova.png;;;;;;;;;GHEOS, IL SIGNORE DELLA POTENZA|Il Primogenito… Lui “era” quando ancora niente esisteva!|Silenzioso, saggio e riservato.|La sua potenza è la più grande, il suo maglio devastante!;Magnetici Usa;0;0;0;0
746;Esteri;Popolo della Foresta;Tasarau;tasarau_usa_prova.png;;;;;;;;;TASARAU, IL SIGNORE DELLA FORESTA|Secondo a GHEOS per età, ma non per saggezza!|Con le sue possenti braccia afferra..|Con i suoi artigli, distrugge…|Un gigante che non conosce ostacoli.|Si narra che “|…quando si alza il suo urlo lamentoso, i boschi tramano… E un lento frusciare si alza dai rami…”;Magnetici Usa;0;0;0;0
747;Esteri;Popolo del Mare;Poivrons;poivrons_usa_prova.png;;;;;;;;;POIVRONS, IL SIGNORE DEL MARE|Molto suscettibile e permaloso…|I tentacoli della sua testa possono arrivare dovunque e soprattutto stritolare di tutto!|Se lo vedi inizia a correre… e soprattutto, corri veloce!;Magnetici Usa;0;0;0;0
748;Esteri;Popolo dell'Aria;Noctis;noctis_usa_prova.png;;;;;;;;;NOCTIS, IL SIGNORE DEI CIELI|Dall’alto, nell’oscurità… spia, sorveglia e… attacca!|La leggenda narra che nemmeno la luna può sfuggire alla potenza della sua magia!;Magnetici Usa;0;0;0;0
749;Esteri;Popolo del Magma;Magmion;magmion_usa_prova.png;;;;;;;;;MAGMION, IL SIGNORE DEL MALE|Potenza, magia e dimensioni ne fanno il capo indiscusso di Vulcano!|Al pronunciare il suo nome, persino le piante appassiscono…|Inavvicinabile, è sempre difeso dalla sua Magia Nera… Se ti scontri con lui, non andrai lontano: la lama del suo braccio e la sua coda di roccia… ti saranno fatali!;Magnetici Usa;0;0;0;0
750;Esteri;Popolo della Lava;Lavion;lavion_usa_prova.png;;;;;;;;;LAVION, SIGNORE DEL TERRORE|Terribile!… il suo braccio vive di vita propria… Spaventoso nella sua malvagità… anche le rocce s’inchinano a lui e tremano al suo passaggio…;Magnetici Usa;0;0;0;0
751;Esteri;Popolo della Terra;Gheos;gheos_fe_prova.png;;;;;;;;;"GHEOS ATOMIC, IL SIGNORE DELLA TERRA|Nel profondo del suo Regno, Gheos, impara a conoscere la nuova energia di cui il ""vecchio saggio"" lo ha dotato... il silenzio è totale... poi nel tempo di un battito di ciglia, le gemme della caverna s'illuminano di energia pura e misteriosa... Gheos sente che l'energia fluisce nel suo corpo e ne rivitalizza l'antica potenza…|La trasformazione è iniziata... sta rinascendo Gheos Atomic!!!|Un urlo squarcia il silenzio, la terra trema…|La potenza di un terremoto squassa l'Isola di Gorm!|""Tremate nemici la mia potenza è più che mai devastante!!!|Nessuna pietà per chi porta il seme del male nel nostro regno!!!";Magazine estero;0;0;0;0
752;Esteri;Popolo del Mare;Poivrons;poivrons_m_prova.png;;;;;;;;;POIVRONS, IL SIGNORE DEL MALE|Grazie ai nuovi poteri assorbiti nella Fossa degli Spiriti la sua potenza è sempre più impressionante.|I tentacoli della sua testa sono adesso sempre più forti e pericolosi.|Se lo incontri, taci! È un essere molto permaloso e non esiterà a bloccarti fra i suoi tentacoli per stritolarti!;Magazine estero;0;0;0;0
753;Esteri;Popolo dell'Aria;Noctis;noctis_m_prova.png;;;;;;;;;"NOCTIS, IL SIGNORE DEI CIELI|La potenza della sua magia è rinnovata grazie alla nuova alleanza del popolo dell'aria con il terribile Magor.|""Scruta il cielo sopra di te e trema…|Potrei arrivare improvvisamente dall'oscurità e sarebbe l'ultima cosa che vedresti!""";Magazine estero;0;0;0;0
754;Esteri;Popolo della Lava;Lavion;lavion_m_prova.png;;;;;;;;;LAVION, IL SIGNORE DEL TERRORE|Adesso il suo braccio ha una nuova ed invincibile potenza. Ogni abitante dell'Isola di Gorm inizia a tremare al solo percepire la sua presenza…|Stai attento!!! Devi essere sempre pronto a schivare il colpo letale del suo braccio animato…|Fuggi, scappa...potresti essere tu la sua prossima vittima…;Magazine estero;0;0;0;0
755;Elemental Fusion;Oggetto;Mistico Altare;placeholder.jpg;;;;;;;;;;Blister;0;0;0;0
756;Eclissi Suprema;Oggetto;Altare dell'Eclissi;placeholder.jpg;;;;;;;;;;Blister;0;0;0;0
757;Titanium;Oggetto;Macete di Roccia;macete roccia.png;;;;;;;;;;Cinghios|Diamanticon|Mammuth;0;0;0;0
758;Titanium;Oggetto;Bastone Incantato;bastone_incantato.png;;;;;;;;;;Megamante|Magigoliere;0;0;0;0
759;Titanium;Oggetto;Tridente degli Abissi;tridente_abissi.png;;;;;;;;;;Sonorcante|Iperipnopotamo;0;0;0;0
760;Titanium;Oggetto;Tridente del Fuoco;tridente_fuoco.png;;;;;;;;;;Exiron|Monoculante;0;0;0;0
761;Titanium;Oggetto;Scudo Solare;scudo_solare.png;;;;;;;;;;Sommo Luminescente|Lamaluce|Radius;0;0;0;0
762;Titanium;Oggetto;Nero Artiglio delle Tenebre;nero_artiglio_tenebre.png;;;;;;;;;;Incubonero|Onirikus;0;0;0;0
763;Titanium;Oggetto;Elmo d'Orato;elmo_dorato.PNG;;;;;;;;;;Signore della Terra;0;0;0;0
764;Titanium;Oggetto;Maschera Magica;maschera_magica.PNG;;;;;;;;;;Signore della Foresta;0;0;0;0
765;Titanium;Oggetto;Maschera del Mare;maschera_mare.PNG;;;;;;;;;;Superstellante;0;0;0;0
766;Titanium;Oggetto;Maschera Malefica;maschera_malefica.PNG;;;;;;;;;;Magmion;0;0;0;0
767;Titanium;Oggetto;Maschera Oscura;maschera_oscura.PNG;;;;;;;;;;Obscurio;0;0;0;0
768;Titanium;Oggetto;Cristallo dei Cieli di Jessica;cristallo_jessica.png;;;;;;;;;;Signore dell'Aria;0;0;0;0
769;Titanium;Oggetto;Cristallo dei Cieli di Mordiveleno;cristallo_mordiveleno.png;;;;;;;;;;Mordiveleno;0;0;0;0
770;Titanium;Oggetto;Cristallo dei Cieli di Picchiatore;cristallo_picchiatore.png;;;;;;;;;;Picchiatore;0;0;0;0
771;Titanium;Oggetto;Cristallo dei Cieli di Velocirondor;cristallo_velocirondor.png;;;;;;;;;;Velocirondor;0;0;0;0
772;Titanium;Oggetto;Cristallo dei Cieli di Strasirgius;cristallo_strasirgius.png;;;;;;;;;;Strasirgius;0;0;0;0
773;Titanium;Oggetto;Anello del Potere della Terra;anello_terra.png;;;;;;;;;;Franius;0;0;0;0
774;Titanium;Oggetto;Anello del Potere della Foresta;anello_foresta.png;;;;;;;;;;Neonolmo;0;0;0;0
775;Titanium;Oggetto;Anello del Potere dell'Aria;anello_aria.png;;;;;;;;;;Faunus;0;0;0;0
776;Titanium;Oggetto;Anello del Potere del Mare;anello_mare.png;;;;;;;;;;Signore del Mare;0;0;0;0
777;Titanium;Oggetto;Anello del Potere della Luce;anello_luce.png;;;;;;;;;;Gorgorribile;0;0;0;0
778;Titanium;Oggetto;Anello del Potere del Vulcano;anello_vulcano.png;;;;;;;;;;Armageddon;0;0;0;0
779;Titanium;Oggetto;Anello del Potere delle Tenebre;anello_tenebre.png;;;;;;;;;;Gridoscuro;0;0;0;0
780;Titanium;Oggetto;Doblone della Terra;doblone_terra.PNG;;;;;;;;;;Aerolitex;0;0;0;0
781;Titanium;Oggetto;Doblone della Foresta;doblone_foresta.PNG;;;;;;;;;;Quercus;0;0;0;0
782;Titanium;Oggetto;Doblone del Mare;doblone_mare.PNG;;;;;;;;;;Anfibiante;0;0;0;0
783;Titanium;Oggetto;Doblone del Cielo;doblone_cielo.PNG;;;;;;;;;;Rebertz;0;0;0;0
784;Titanium;Oggetto;Doblone del Vulcano;doblone_vulcano.PNG;;;;;;;;;;Megamoloch;0;0;0;0
785;Titanium;Oggetto;Doblone della Luce;doblone_luce.PNG;;;;;;;;;;Solardrill;0;0;0;0
786;Titanium;Oggetto;Oscuro Doblone delle Tenebre;doblone_tenebre.PNG;;;;;;;;;;Ipnoticon;0;0;0;0
787;Titanium;Oggetto;Doblone d'oro;placeholder.jpg;;;;;;;;;Questo doblone poteva essere trovato all'interno di qualsiasi personaggio con sportellino in percentuale molto bassa;Questo doblone poteva essere trovato all'interno di qualsiasi personaggio con sportellino in percentuale molto bassa;0;0;0;0
788;Luxion;Oggetto;Globosfera di Potenziamento;placeholder.jpg;;;;;;;;;;Blister;0;0;0;0
155;Magazine;Magazine;Gheos;gheos_at_prova.png;;;;;;;gheos_at.png;retro_s2.png;;Magazine 1;0;0;0;0
156;Magazine;Magazine;Tasarau;tasarau_at_prova.png;;;;;;;tasarau_at.png;retro_s2.png;;Magazine 2;0;0;0;0
157;Magazine;Magazine;Magmion;magmion_at_prova.png;;;;;;;magmion_at.png;retro_s2.png;;Magazine 3;0;0;0;0
158;Magazine;Magazine;Noctis;noctis_at_prova.png;;;;;;;noctis_at.png;retro_s2.png;;Magazine 4;0;0;0;0
159;Magazine;Magazine;Poivrons;poivrons_at_prova.png;;;;;;;poivrons_at.png;retro_s2.png;;Magazine 5;0;0;0;0
160;Magazine;Magazine;Lavion;lavion_at_prova.png;;;;;;;lavion_at.png;retro_s2.png;;Magazine 6;0;0;0;0
213;Magazine;Magazine;Devilfenix Magazine;devilfenix_m_s3_prova.png;;;;;;;devilfenix_m_s3.png;retro_m_s3.png;;Magazine 10;0;0;0;0
214;Magazine;Magazine;Grandalbero Magazine;grandalbero_m_s3_prova.png;;;;;;;grandalbero_m_s3.png;retro_m_s3.png;;Magazine 11;0;0;0;0
257;Magazine;Magazine;Strappapensieri;strappapensieri_mythos_prova.png;;;;;;;strappapensieri_mythos.png;retro_m_mythos.png;;Magazine 13;0;0;0;0
258;Magazine;Magazine;Pungolo;pungolo_mythos_prova.png;;;;;;;pungolo_mythos.png;retro_m_mythos.png;;Magazine 14;0;0;0;0
259;Magazine;Magazine;Picchiatore;picchiatore_mythos_prova.png;;;;;;;picchiatore_mythos.png;retro_m_mythos.png;;Magazine 15;0;0;0;0
260;Magazine;Magazine;Mantra;mantra_mythos_prova.png;;;;;;;mantra_mythos.png;retro_m_mythos.png;;Magazine 16;0;0;0;0
261;Magazine;Magazine;Schienacciaio;schienacciaio_mythos_prova.png;;;;;;;schienacciaio_mythos.png;retro_m_mythos.png;;Magazine 17;0;0;0;0
262;Magazine;Magazine;Malvagius;malvagius_mythos_prova.png;;;;;;;malvagius_mythos.png;retro_m_mythos.png;;Magazine 18;0;0;0;0
263;Magazine;Magazine;Gravitus;gravitus_mythos_prova.png;;;;;;;gravitus_mythos.png;retro_m_mythos.png;;Magazine 19;0;0;0;0
264;Magazine;Magazine;Mastodontico;mastodontico_mythos_prova.png;;;;;;;mastodontico_mythos.png;retro_m_mythos.png;;Magazine 20;0;0;0;0
307;Magazine;Magazine;Picchiatore Magazine;picchiatore_en_prova.png;;;;;;;picchiatore_m_en.png;retro_m_en.png;;Magazine 8;0;0;0;0
308;Magazine;Magazine;Schienacciaio Magazine;schienacciaio_en_prova.png;;;;;;;schienacciaio_m_en.png;retro_m_en.png;;Magazine 9;0;0;0;0
393;Magazine;Magazine;Medusantica Magazine;medusantica_m_fe_prova.png;;;;;;;medusantica_m_fe.png;retro_m_fe.png;;Magazine 12;0;0;0;0
483;Magazine;Magazine;Rocciatauro;rocciatauro_ef_prova.png;;;;;;;rocciatauro_ef.png;retro_cartoon.png;;Magazine 21;0;0;0;0
484;Magazine;Magazine;Troncannone;troncannone_ef_prova.png;;;;;;;troncannone_ef.png;retro_cartoon.png;;Magazine 22;0;0;0;0
485;Magazine;Magazine;Martello;martello_ef_prova.png;;;;;;;martello_ef.png;retro_cartoon.png;;Magazine 23;0;0;0;0
486;Magazine;Magazine;Magica Vedetta;magicavedetta_ef_prova.png;;;;;;;magicavedetta_ef.png;retro_cartoon.png;;Magazine 24;0;0;0;0
487;Magazine;Magazine;Guardiano Urlante;guardianourlante_ef_prova.png;;;;;;;guardianourlante_ef.png;retro_cartoon.png;;Magazine 25;0;0;0;0
488;Magazine;Magazine;Lanciamassi;lanciamassi_ef_prova.png;;;;;;;lanciamassi_ef.png;retro_cartoon.png;;Magazine 26;0;0;0;0
489;Magazine;Magazine;Frusta Letale;frustaletale_ef_prova.png;;;;;;;frustaletale_ef.png;retro_cartoon.png;;Magazine 27;0;0;0;0
490;Magazine;Magazine;Tartantica;tartantica_ef_prova.png;;;;;;;tartantica_ef.png;retro_cartoon.png;;Magazine 28;0;0;0;0
491;Magazine;Magazine;Dragon;dragon_ef_prova.png;;;;;;;dragon_ef.png;retro_cartoon.png;;Magazine 29;0;0;0;0
492;Magazine;Magazine;Maglio Infuocato;maglioinfuocato_ef_prova.png;;;;;;;maglioinfuocato_ef.png;retro_cartoon.png;;Magazine 30;0;0;0;0
493;Magazine;Magazine;Trematerra;trematerra_ef_prova.png;;;;;;;trematerra_ef.png;retro_cartoon.png;;Magazine 31;0;0;0;0
494;Magazine;Magazine;Sparafuoco;sparafuoco_ef_prova.png;;;;;;;sparafuoco_ef.png;retro_cartoon.png;;Magazine 32;0;0;0;0
585;Magazine;Magazine;Diamantes;diamantes_tt_prova.png;;;;;;;diamantes_tt.png;retro_es.png;;Magazine 33;0;0;0;0
586;Magazine;Magazine;Franaroccia;franaroccia_tt_prova.png;;;;;;;franaroccia_tt.png;retro_es.png;;Magazine 34;0;0;0;0
587;Magazine;Magazine;Cornolmo;cornolmo_tt_prova.png;;;;;;;cornolmo_tt.png;retro_es.png;;Magazine New 2;0;0;0;0
588;Magazine;Magazine;Bertz;bertz_tt_prova.png;;;;;;;bertz_tt.png;retro_es.png;;Magazine New 3;0;0;0;0
736;Magazine;Magazine;Lord Agrom Armatura di Titanio;agrom_nu_m_prova.png;;;;;;;;;LORD AGROM|Coraggioso, curioso e tollerante, il giovane Agrom ama il suo popolo, ma è diverso da ogni altro Gormita della Terra: pensa che la chiave per sconfiggere Magor risieda nell'unione di tutte le Tribù di Gorm. Assieme al potere del suo inarrestabile Rock Hammer, Agrom è pronto per guidare gli altri Principi di Gorm in un'epica battaglia degna dei tempi antichi!;Magazine New 19;0;0;0;0
